date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
2065-12-26,2066-12-25,3,1095,4.75,2065-12-26:2066-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/EC-Earth3/2065-12-26_2066-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp585
2066-12-26,2067-12-25,3,1095,7.99,2066-12-26:2067-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/EC-Earth3/2066-12-26_2067-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp585
2067-12-26,2068-12-24,3,1095,6.12,2067-12-26:2068-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/EC-Earth3/2067-12-26_2068-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp585
2068-12-25,2069-12-24,3,1095,5.97,2068-12-25:2069-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/EC-Earth3/2068-12-25_2069-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp585
2069-12-25,2070-12-24,3,1095,6.41,2069-12-25:2070-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/EC-Earth3/2069-12-25_2070-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp585
2070-12-25,2070-12-31,3,21,1.68,2070-12-25:2070-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/EC-Earth3/2070-12-25_2070-12-31_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp585
2041-01-01,2041-12-31,3,1095,4.73,2041-01-01:2041-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2041-01-01_2041-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2042-01-01,2042-12-31,3,1095,4.89,2042-01-01:2042-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2042-01-01_2042-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2043-01-01,2043-12-31,3,1095,4.67,2043-01-01:2043-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2043-01-01_2043-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2044-01-01,2044-12-30,3,1095,5.98,2044-01-01:2044-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2044-01-01_2044-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2044-12-31,2045-12-30,3,1095,9.3,2044-12-31:2045-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2044-12-31_2045-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2045-12-31,2046-12-30,3,1095,10.85,2045-12-31:2046-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2045-12-31_2046-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2046-12-31,2047-12-30,3,1095,6.56,2046-12-31:2047-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2046-12-31_2047-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2047-12-31,2048-12-29,3,1095,5.81,2047-12-31:2048-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2047-12-31_2048-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2048-12-30,2049-12-29,3,1095,4.44,2048-12-30:2049-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2048-12-30_2049-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2049-12-30,2050-12-29,3,1095,5.75,2049-12-30:2050-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2049-12-30_2050-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
2050-12-30,2051-12-29,3,1095,6.48,2050-12-30:2051-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp585/MRI-ESM2-0/2050-12-30_2051-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp585
