date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
1995-12-30,1996-12-28,3,1095,4.78,1995-12-30:1996-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1995-12-30_1996-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
1996-12-29,1997-12-28,3,1095,4.79,1996-12-29:1997-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1996-12-29_1997-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
1997-12-29,1998-12-28,3,1095,4.9,1997-12-29:1998-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1997-12-29_1998-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
1998-12-29,1999-12-28,3,1095,4.81,1998-12-29:1999-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1998-12-29_1999-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
1999-12-29,2000-12-27,3,1095,4.4,1999-12-29:2000-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1999-12-29_2000-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2000-12-28,2001-12-27,3,1095,5.04,2000-12-28:2001-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2000-12-28_2001-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2001-12-28,2002-12-27,3,1095,5.34,2001-12-28:2002-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2001-12-28_2002-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2002-12-28,2003-12-27,3,1095,4.16,2002-12-28:2003-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2002-12-28_2003-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2003-12-28,2004-12-26,3,1095,3.61,2003-12-28:2004-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2003-12-28_2004-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2004-12-27,2005-12-26,3,1095,4.74,2004-12-27:2005-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2004-12-27_2005-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2005-12-27,2006-12-26,3,1095,4.85,2005-12-27:2006-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2005-12-27_2006-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2006-12-27,2007-12-26,3,1095,6.47,2006-12-27:2007-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2006-12-27_2007-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2007-12-27,2008-12-25,3,1095,3.88,2007-12-27:2008-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2007-12-27_2008-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2008-12-26,2009-12-25,3,1095,6.46,2008-12-26:2009-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2008-12-26_2009-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2009-12-26,2010-12-25,3,1095,5.41,2009-12-26:2010-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2009-12-26_2010-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2010-12-26,2011-12-25,3,1095,5.71,2010-12-26:2011-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2010-12-26_2011-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2011-12-26,2012-12-24,3,1095,5.48,2011-12-26:2012-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2011-12-26_2012-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2012-12-25,2013-12-24,3,1095,5.89,2012-12-25:2013-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2012-12-25_2013-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2013-12-25,2014-12-24,3,1095,4.74,2013-12-25:2014-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2013-12-25_2014-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
2014-12-25,2014-12-31,3,21,1.74,2014-12-25:2014-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2014-12-25_2014-12-31_sites3_c0f7d05dac86.parquet,EC-Earth3,historical
1985-01-01,1985-12-31,3,1095,4.92,1985-01-01:1985-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1985-01-01_1985-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
1986-01-01,1986-12-31,3,1095,4.27,1986-01-01:1986-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/MRI-ESM2-0/1986-01-01_1986-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,historical
