date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
2058-12-28,2059-12-27,3,1095,4.23,2058-12-28:2059-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2058-12-28_2059-12-27_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2059-12-28,2060-12-26,3,1095,4.06,2059-12-28:2060-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2059-12-28_2060-12-26_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2060-12-27,2061-12-26,3,1095,4.25,2060-12-27:2061-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2060-12-27_2061-12-26_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2061-12-27,2062-12-26,3,1095,7.07,2061-12-27:2062-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2061-12-27_2062-12-26_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2062-12-27,2063-12-26,3,1095,5.25,2062-12-27:2063-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2062-12-27_2063-12-26_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2063-12-27,2064-12-25,3,1095,4.42,2063-12-27:2064-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2063-12-27_2064-12-25_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2064-12-26,2065-12-25,3,1095,5.36,2064-12-26:2065-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2064-12-26_2065-12-25_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2065-12-26,2066-12-25,3,1095,4.09,2065-12-26:2066-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2065-12-26_2066-12-25_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2066-12-26,2067-12-25,3,1095,6.98,2066-12-26:2067-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2066-12-26_2067-12-25_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2067-12-26,2068-12-24,3,1095,4.8,2067-12-26:2068-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2067-12-26_2068-12-24_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2068-12-25,2069-12-24,3,1095,4.73,2068-12-25:2069-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2068-12-25_2069-12-24_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2069-12-25,2070-12-24,3,1095,3.98,2069-12-25:2070-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2069-12-25_2070-12-24_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2070-12-25,2070-12-31,3,21,2.12,2070-12-25:2070-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/ACCESS-CM2/2070-12-25_2070-12-31_sites3_c0f7d05dac86.parquet,ACCESS-CM2,ssp245
2041-01-01,2041-12-31,3,1095,3.48,2041-01-01:2041-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2041-01-01_2041-12-31_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2042-01-01,2042-12-31,3,1095,7.9,2042-01-01:2042-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2042-01-01_2042-12-31_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2043-01-01,2043-12-31,3,1095,6.56,2043-01-01:2043-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2043-01-01_2043-12-31_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2044-01-01,2044-12-30,3,1095,5.9,2044-01-01:2044-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2044-01-01_2044-12-30_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2044-12-31,2045-12-30,3,1095,7.71,2044-12-31:2045-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2044-12-31_2045-12-30_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2045-12-31,2046-12-30,3,1095,5.15,2045-12-31:2046-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2045-12-31_2046-12-30_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2046-12-31,2047-12-30,3,1095,4.92,2046-12-31:2047-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2046-12-31_2047-12-30_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2047-12-31,2048-12-29,3,1095,4.87,2047-12-31:2048-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2047-12-31_2048-12-29_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2048-12-30,2049-12-29,3,1095,4.95,2048-12-30:2049-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2048-12-30_2049-12-29_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2049-12-30,2050-12-29,3,1095,2.46,2049-12-30:2050-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2049-12-30_2050-12-29_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2050-12-30,2051-12-29,3,1095,4.5,2050-12-30:2051-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2050-12-30_2051-12-29_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2051-12-30,2052-12-28,3,1095,3.54,2051-12-30:2052-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2051-12-30_2052-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2052-12-29,2053-12-28,3,1095,5.0,2052-12-29:2053-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2052-12-29_2053-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2053-12-29,2054-12-28,3,1095,4.14,2053-12-29:2054-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2053-12-29_2054-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2054-12-29,2055-12-28,3,1095,4.14,2054-12-29:2055-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2054-12-29_2055-12-28_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2055-12-29,2056-12-27,3,1095,6.51,2055-12-29:2056-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2055-12-29_2056-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2056-12-28,2057-12-27,3,1095,5.66,2056-12-28:2057-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2056-12-28_2057-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2057-12-28,2058-12-27,3,1095,4.22,2057-12-28:2058-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2057-12-28_2058-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2058-12-28,2059-12-27,3,1095,5.44,2058-12-28:2059-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2058-12-28_2059-12-27_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2059-12-28,2060-12-26,3,1095,3.99,2059-12-28:2060-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2059-12-28_2060-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2060-12-27,2061-12-26,3,1095,4.55,2060-12-27:2061-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2060-12-27_2061-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2061-12-27,2062-12-26,3,1095,4.78,2061-12-27:2062-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2061-12-27_2062-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2062-12-27,2063-12-26,3,1095,5.57,2062-12-27:2063-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2062-12-27_2063-12-26_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2063-12-27,2064-12-25,3,1095,5.17,2063-12-27:2064-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2063-12-27_2064-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2064-12-26,2065-12-25,3,1095,4.91,2064-12-26:2065-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2064-12-26_2065-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2065-12-26,2066-12-25,3,1095,6.09,2065-12-26:2066-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2065-12-26_2066-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2066-12-26,2067-12-25,3,1095,4.78,2066-12-26:2067-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2066-12-26_2067-12-25_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2067-12-26,2068-12-24,3,1095,5.33,2067-12-26:2068-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2067-12-26_2068-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2068-12-25,2069-12-24,3,1095,4.51,2068-12-25:2069-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2068-12-25_2069-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2069-12-25,2070-12-24,3,1095,4.48,2069-12-25:2070-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2069-12-25_2070-12-24_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2070-12-25,2070-12-31,3,21,2.0,2070-12-25:2070-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/EC-Earth3/2070-12-25_2070-12-31_sites3_c0f7d05dac86.parquet,EC-Earth3,ssp245
2041-01-01,2041-12-31,3,1095,5.08,2041-01-01:2041-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2041-01-01_2041-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2042-01-01,2042-12-31,3,1095,4.02,2042-01-01:2042-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2042-01-01_2042-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2043-01-01,2043-12-31,3,1095,5.56,2043-01-01:2043-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2043-01-01_2043-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2044-01-01,2044-12-30,3,1095,6.51,2044-01-01:2044-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2044-01-01_2044-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2044-12-31,2045-12-30,3,1095,4.51,2044-12-31:2045-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2044-12-31_2045-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2045-12-31,2046-12-30,3,1095,5.08,2045-12-31:2046-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2045-12-31_2046-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2046-12-31,2047-12-30,3,1095,5.46,2046-12-31:2047-12-30 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2046-12-31_2047-12-30_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2047-12-31,2048-12-29,3,1095,11.92,2047-12-31:2048-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2047-12-31_2048-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2048-12-30,2049-12-29,3,1095,6.44,2048-12-30:2049-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2048-12-30_2049-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2049-12-30,2050-12-29,3,1095,2.5,2049-12-30:2050-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2049-12-30_2050-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2050-12-30,2051-12-29,3,1095,3.99,2050-12-30:2051-12-29 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2050-12-30_2051-12-29_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2051-12-30,2052-12-28,3,1095,5.98,2051-12-30:2052-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2051-12-30_2052-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2052-12-29,2053-12-28,3,1095,9.9,2052-12-29:2053-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2052-12-29_2053-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2053-12-29,2054-12-28,3,1095,5.49,2053-12-29:2054-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2053-12-29_2054-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2054-12-29,2055-12-28,3,1095,4.57,2054-12-29:2055-12-28 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2054-12-29_2055-12-28_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2055-12-29,2056-12-27,3,1095,5.53,2055-12-29:2056-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2055-12-29_2056-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2056-12-28,2057-12-27,3,1095,4.93,2056-12-28:2057-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2056-12-28_2057-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2057-12-28,2058-12-27,3,1095,4.22,2057-12-28:2058-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2057-12-28_2058-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2058-12-28,2059-12-27,3,1095,6.78,2058-12-28:2059-12-27 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2058-12-28_2059-12-27_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2059-12-28,2060-12-26,3,1095,4.8,2059-12-28:2060-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2059-12-28_2060-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2060-12-27,2061-12-26,3,1095,4.63,2060-12-27:2061-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2060-12-27_2061-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2061-12-27,2062-12-26,3,1095,5.92,2061-12-27:2062-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2061-12-27_2062-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2062-12-27,2063-12-26,3,1095,4.98,2062-12-27:2063-12-26 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2062-12-27_2063-12-26_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2063-12-27,2064-12-25,3,1095,4.54,2063-12-27:2064-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2063-12-27_2064-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2064-12-26,2065-12-25,3,1095,6.99,2064-12-26:2065-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2064-12-26_2065-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2065-12-26,2066-12-25,3,1095,5.39,2065-12-26:2066-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2065-12-26_2066-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2066-12-26,2067-12-25,3,1095,6.77,2066-12-26:2067-12-25 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2066-12-26_2067-12-25_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2067-12-26,2068-12-24,3,1095,4.61,2067-12-26:2068-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2067-12-26_2068-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2068-12-25,2069-12-24,3,1095,6.28,2068-12-25:2069-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2068-12-25_2069-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2069-12-25,2070-12-24,3,1095,13.36,2069-12-25:2070-12-24 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2069-12-25_2070-12-24_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
2070-12-25,2070-12-31,3,21,1.72,2070-12-25:2070-12-31 | Nairobi..Cusco (3 sites),False,analysis/cache/nex_gddp_many_points/v1/ssp245/MRI-ESM2-0/2070-12-25_2070-12-31_sites3_c0f7d05dac86.parquet,MRI-ESM2-0,ssp245
