date_start,date_end,site_count,rows,seconds,label,cache_hit,cache_path,model,scenario
1988-01-01,1988-12-30,10,3650,5.38,1988-01-01:1988-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1988-01-01_1988-12-30_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1988-12-31,1989-12-30,10,3650,5.89,1988-12-31:1989-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1988-12-31_1989-12-30_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1989-12-31,1990-12-30,10,3650,4.6,1989-12-31:1990-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1989-12-31_1990-12-30_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1990-12-31,1991-12-30,10,3650,5.89,1990-12-31:1991-12-30 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1990-12-31_1991-12-30_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1991-12-31,1992-12-29,10,3650,7.37,1991-12-31:1992-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1991-12-31_1992-12-29_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1992-12-30,1993-12-29,10,3650,6.06,1992-12-30:1993-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1992-12-30_1993-12-29_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1993-12-30,1994-12-29,10,3650,6.72,1993-12-30:1994-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1993-12-30_1994-12-29_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1994-12-30,1995-12-29,10,3650,6.58,1994-12-30:1995-12-29 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1994-12-30_1995-12-29_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1995-12-30,1996-12-28,10,3650,15.1,1995-12-30:1996-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1995-12-30_1996-12-28_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1996-12-29,1997-12-28,10,3650,4.44,1996-12-29:1997-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1996-12-29_1997-12-28_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1997-12-29,1998-12-28,10,3650,6.04,1997-12-29:1998-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1997-12-29_1998-12-28_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1998-12-29,1999-12-28,10,3650,7.5,1998-12-29:1999-12-28 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1998-12-29_1999-12-28_sites10_19b8409a20c2.parquet,EC-Earth3,historical
1999-12-29,2000-12-27,10,3650,6.22,1999-12-29:2000-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/1999-12-29_2000-12-27_sites10_19b8409a20c2.parquet,EC-Earth3,historical
2000-12-28,2001-12-27,10,3650,5.12,2000-12-28:2001-12-27 | Nairobi..Cajamarca (10 sites),False,analysis/cache/nex_gddp_many_points/v1/historical/EC-Earth3/2000-12-28_2001-12-27_sites10_19b8409a20c2.parquet,EC-Earth3,historical
